"","X27216","X27217","X27218","X27219","X27220","X27221","X27222","X27223","X27224","X27225","X27226","X27227","X27230","X27231","X27232","X27234","X27235","X27236","X27237","X27244","X27246","X27248","X27250","X27255","X27260","X27265","X27270","X27274","X27278","X27282","X27286","X27291","X27296","X27301","X27305","X27310","X27315","X27320","X27325","X27330","X27335","X27339","X27343","X27347","X27351","X27355","X27358","X27362","X27366","X27370","X27386","X27390","X27394","X27401","X27405","X27409","X27413","X27417","X27421","X27424","X27427","X27430","X27435","X27438","X27439","X27440","X27441","X27443","X27593","X27707","X27709","X27713","X27717","X27721","X27816","X28081","X28124","X28128","X28132","X28136","X28138","X28142","X28251","X28258","X28268","X28283","X28290","X28297","X7","X8","X9","X18","X23","X28","X32","X39","X44","X49"
"X1962M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  9.6300000",NA," -5.3000000","  6.5800000"," 16.5400000",NA," 39.4900000","-35.3200000",NA," 35.5849011","  3.1173947","  1.0262258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.6415397","  0.4004004",NA,"  0.0000000","  0.5536603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.2159812",NA,"100.8717505",NA," 99.0154142","101.4532380","100.8007562",NA,NA,NA,"  2.1524664",NA,NA,NA,NA," 15.2912154",NA,"  5.8519793","  0.4234300","  0.5635000"," -0.1400700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1962M12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  6.9600000",NA," -5.0200000","  4.1800000"," 12.5300000",NA," 40.5100000","-25.8200000",NA," 35.5627865","  3.1193310","  1.9187359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  1.5139442","  0.6979063",NA,"  0.0000000","  1.4763563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.3951898",NA,"101.0705611",NA," 99.4366355","101.3849607","100.7881528",NA,NA,NA,"  2.1510097",NA,NA,NA,NA," 13.2970299",NA,"  7.3170732","  0.4172493","  0.5799604"," -0.1627111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  7.96000000",NA," -0.51000000","  1.74000000"," 21.68000000",NA," 41.52000000","-24.06000000",NA," 35.58490113","  3.11739470","  1.21816168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  1.09890110","  0.79207921",NA,"  5.52763820","  1.09399377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," -0.01858109",NA,"101.31299857",NA," 99.87128488","101.36314053","100.81571254",NA,NA,NA," -0.04297380",NA,NA,NA,NA," -4.21688776",NA," -3.93939394","  0.35903001","  0.55706001"," -0.19803000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  9.6300000",NA," -5.0300000","  2.7400000"," 21.7100000",NA," 31.0000000","-28.8800000",NA," 35.5849011","  3.1193310","  2.5164114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  1.3975155","  0.3929273",NA,"  0.0000000","  1.1673120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  6.0169233",NA,"101.5363533",NA,"100.2466055","101.4017603","100.9023125",NA,NA,NA," -2.3645744",NA,NA,NA,NA," -2.7615986",NA," -7.5709779","  0.3912300","  0.5457900"," -0.1545600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  8.9600000",NA," -6.2300000","  0.7800000"," 20.2600000",NA," 34.2000000","-33.3800000",NA," 35.5849011","  3.1173947","  0.3201708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.3062787","  0.2935421",NA,"  0.0000000","  0.3033824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.4548492",NA,"101.7078235",NA,"100.5016334","101.5191428","101.0556218",NA,NA,NA,"  2.8181418",NA,NA,NA,NA,"  1.1796906",NA," -1.7064846","  0.4330900","  0.6053600"," -0.1722700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  8.9600000",NA," -5.0200000","  3.3400000"," 19.7200000",NA," 40.9100000","-37.0000000",NA," 35.5849011","  3.1193310","  0.6382979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.6106870","  0.4878048",NA,"  1.7948718","  0.6143786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.2880291",NA,"101.8141017",NA,"100.6264306","101.6922905","101.2542627",NA,NA,NA,"  2.5267666",NA,NA,NA,NA,"  1.4962906",NA,"  3.6458333","  0.3960600","  0.6391700"," -0.2431100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 10.96000000",NA," -4.67000000","  4.95000000"," 23.76000000",NA," 35.60000000","-39.50000000",NA," 35.58490113","  3.11739470"," -0.31712474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.00000000","  0.29126213",NA,"  0.00000000","  0.06614264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  2.56707949",NA,"101.83951783",NA,"100.64180166","101.87472141","101.46502100",NA,NA,NA," -0.12531330",NA,NA,NA,NA,"  6.14959116",NA,"  0.16750419","  0.44275001","  0.70035001"," -0.25760001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  6.2900000",NA," -3.6200000"," -2.0800000"," 17.6000000",NA," 32.4600000","-38.2300000",NA," 35.6291876","  3.1154584"," -0.2120891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.1517451","  0.3872217",NA,"  0.0000000","  0.2367101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.4519406",NA,"101.7580518",NA,"100.5994073","102.0019630","101.6566369",NA,NA,NA,"  1.7565872",NA,NA,NA,NA,"  7.0692682",NA,"  3.8461538","  0.3971757","  0.5804876"," -0.1833119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  5.62000000",NA,"  0.28000000"," -0.88000000"," 18.84000000",NA," 24.93000000","-35.88000000",NA," 35.60701573","  3.11933097"," -0.63761955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," -0.07575758","  0.09643198",NA,"  1.69125585","  0.07324281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.43426392",NA,"101.57774647",NA,"100.55745010","102.05528089","101.81270332",NA,NA,NA," -0.86313195",NA,NA,NA,NA,"  0.69949628",NA," -3.22061192","  0.45534703","  0.67578004"," -0.22043301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  4.2900000",NA," -0.8500000"," -3.6800000"," 16.8600000",NA," 29.7100000","-40.9500000",NA," 35.5849011","  3.1173947","  0.2139037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.3790751","  0.2890173",NA,"  0.0000000","  0.4361917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.6970548",NA,"101.2886916",NA,"100.5679461","102.0136769","101.9259191",NA,NA,NA,"  1.4925373",NA,NA,NA,NA,"  4.5150061",NA," -2.9950083","  0.3960600","  0.6166300"," -0.2205700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  2.2900000",NA,"  2.5800000"," -2.3300000"," 11.2400000",NA," 29.6400000","-32.7600000",NA," 35.6291876","  3.1096496","  1.0672359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.6797583","  0.4803074",NA,"  0.0000000","  0.5858779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.4593354",NA,"100.8934262",NA,"100.6493859","101.8152349","101.9947580",NA,NA,NA,"  1.9607843",NA,NA,NA,NA," -2.3992869",NA," -4.1166381","  0.4438077","  0.6737515"," -0.2299438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.62000000",NA,"  1.28000000"," -2.63000000","  6.68000000",NA," 25.83000000","-40.64000000",NA," 35.67353138","  3.11158589","  1.90073918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  1.12528132","  1.14722760",NA,"  0.53078551","  0.89548012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.40706355",NA,"100.41218188",NA,"100.78530209","101.45661335","102.02309357",NA,NA,NA,"  0.08012821",NA,NA,NA,NA," 17.13578375",NA," -3.57781753","  0.48501200","  0.69058001"," -0.20556800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," -4.3800000",NA,"  6.7400000","-11.2400000","  5.2400000",NA," 28.2000000","-39.4700000",NA," 35.6513595","  3.1115859","  0.0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.3709199","  0.6616257",NA,"  0.0000000","  0.4526758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.6748230",NA," 99.8584912",NA,"100.9370914","100.9504415","102.0114868",NA,NA,NA," -0.5204163",NA,NA,NA,NA," -5.7780086",NA,"  4.0816327","  0.4579947","  0.7215425"," -0.2635478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," -5.3800000",NA,"  4.1200000","-16.8500000","  5.1500000",NA," 24.5600000","-32.1800000",NA," 35.6513595","  3.1115859","  1.0362694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.6651885","  0.4694836",NA,"  0.0000000","  0.5746943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.3918760",NA," 99.2316079",NA,"101.0820056","100.2981163","101.9513926",NA,NA,NA," -0.7645875",NA,NA,NA,NA," -4.5948825",NA,"  1.6042781","  0.4242477","  0.6267295"," -0.2024818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-12.0500000",NA,"  7.5700000","-20.4700000"," -8.8300000",NA," 24.6900000","-37.7400000",NA," 35.6513595","  3.1115859","  0.1025641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.7342144","  0.8411215",NA,"  4.0830694","  0.9111341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.1863982",NA," 98.5457564",NA,"101.2012018"," 99.5160878","101.8223089",NA,NA,NA,"  2.6763990",NA,NA,NA,NA," -0.8895704",NA," -6.3157895","  0.4194267","  0.7183285"," -0.2989018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-25.3800000",NA," 14.8400000","-35.7100000","-24.3500000",NA," 20.1900000","-42.2000000",NA," 35.6735314","  3.1096496"," -0.2049180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.1457726","  0.2780352",NA,"  0.0000000","  0.2360859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  3.0935038",NA," 97.8782011",NA,"101.2876521"," 98.6705414","101.6015379",NA,NA,NA," -3.1990521",NA,NA,NA,NA,"  5.7772858",NA," -5.4307116","  0.4528920","  0.6986100"," -0.2457180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-24.0500000",NA," 17.6500000","-38.9500000","-15.6000000",NA," 16.1500000","-50.1700000",NA," 35.7402762","  3.0980320"," -0.1026694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.2911208","  0.2772643",NA,"  0.0000000","  0.4077986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  4.1558726",NA," 97.2797248",NA,"101.3605996"," 97.8220716","101.2787825",NA,NA,NA,"  2.1623827",NA,NA,NA,NA," -9.3012954",NA," -5.5445545","  0.4552522","  0.6700543"," -0.2148021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-29.3800000",NA," 19.7900000","-45.8800000","-21.3000000",NA," 16.1100000","-38.9500000",NA," 35.8073075","  3.0980320"," -0.1027749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.1451379","  0.0000000",NA,"  1.7247210","  0.2314633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.5734754",NA," 96.7761761",NA,"101.4438454"," 97.0143482","100.8768163",NA,NA,NA," -1.2779553",NA,NA,NA,NA,"-20.3697068",NA," -9.4339623","  0.4912000","  0.6416000"," -0.1504000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-35.0500000",NA," 26.4100000","-51.5600000","-27.4500000",NA," 11.3500000","-40.3900000",NA," 35.8073075","  3.0980320","  0.7201646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.8695652"," -0.1843317",NA,"  0.0000000","  1.0150091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.9538222",NA," 96.3956244",NA,"101.5519847"," 96.2938172","100.4310453",NA,NA,NA," -1.1326861",NA,NA,NA,NA,"-14.5262167",NA,"  6.7129630","  0.4608000","  0.6336000"," -0.1728000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-33.38000000",NA," 26.12000000","-49.74000000","-23.11000000",NA," 10.32000000","-43.37000000",NA," 35.80730748","  3.09803200","  1.53217569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.64655172"," -0.09233616",NA,"  0.00000000","  0.46080701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.67019246",NA," 96.14943382",NA,"101.67437971"," 95.69250667"," 99.97513671",NA,NA,NA," -1.75941080",NA,NA,NA,NA,"  9.13498331",NA," -9.32754881","  0.51040000","  0.63680000"," -0.12640000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-36.0500000",NA," 29.6500000","-52.8000000","-25.9300000",NA,"  7.8600000","-38.8500000",NA," 35.8073075","  3.0980320","  0.9054326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.5710207"," -0.1848428",NA,"  0.9973404","  0.5450817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.4157333",NA," 95.9996490",NA,"101.7971412"," 95.1798974"," 99.5303851",NA,NA,NA,"  1.9158684",NA,NA,NA,NA," -4.0079286",NA," -2.1531100","  0.5808000","  0.5504000","  0.0304000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-37.7200000",NA," 32.0100000","-55.5900000","-25.4500000",NA,"  6.6700000","-37.0900000",NA," 35.8073075","  3.0980320"," -0.1994018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.2838893","  0.1851851",NA,"  0.0000000","  0.4351579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  1.5759378",NA," 95.9234016",NA,"101.9124384"," 94.7896579"," 99.1124708",NA,NA,NA," -6.1299550",NA,NA,NA,NA,"  6.5136344",NA," -0.7334963","  0.4368000","  0.4496000"," -0.0128000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-36.7200000",NA," 30.5600000","-56.6000000","-23.6800000",NA,"  3.5600000","-32.6200000",NA," 35.8073075","  3.0980320","  0.4995005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.4246285","  0.2772643",NA,"  0.0000000","  0.4166640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.4590552",NA," 95.8971104",NA,"102.0231069"," 94.5018717"," 98.7374050",NA,NA,NA,"  5.5289508",NA,NA,NA,NA," -3.1117770",NA," 10.5911330","  0.5328000","  0.5408000"," -0.0080000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-37.0500000",NA," 33.3800000","-55.1800000","-22.3200000",NA,"  4.5800000","-30.6200000",NA," 35.8073075","  3.0980320","  0.4970179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.4228330","  0.2764977",NA,"  0.9545754","  0.4149351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.4346634",NA," 95.9087513",NA,"102.1290475"," 94.3100503"," 98.4255492",NA,NA,NA," -0.2887789",NA,NA,NA,NA,"  8.9808828",NA,"  0.0000000","  0.5696000","  0.5936000"," -0.0240000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-39.0500000",NA," 33.7300000","-55.6100000","-28.3800000",NA,"  0.9600000","-31.3200000",NA," 35.8073075","  3.0980320","  1.0880317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.7017544","  0.3676471",NA,"  0.0000000","  0.6202324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  2.0034078",NA," 95.9793965",NA,"102.2234575"," 94.2168791"," 98.1979932",NA,NA,NA,"  0.7447249",NA,NA,NA,NA," -0.2625883",NA," -3.3407572","  0.5072000","  0.5136000"," -0.0064000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.05000000",NA," 35.23000000","-62.82000000","-33.46000000",NA,"  1.90000000","-33.95000000",NA," 35.80730748","  3.09996827","  0.88062622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.41811847","  0.09157506",NA,"  0.00000000","  0.31289585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.33551498",NA," 96.17755049",NA,"102.28953752"," 94.27090491"," 98.06861585",NA,NA,NA,"  0.28747432",NA,NA,NA,NA," -1.25718541",NA," -4.60829493","  0.54720000","  0.60800000"," -0.06080000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1965M01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-40.0500000",NA," 33.7800000","-54.7500000","-30.2700000",NA,"  0.1700000","-33.0300000",NA," 35.8073075","  3.0980320","  0.3879728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.4857738","  0.0000000",NA,"  1.4672318","  0.5600940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.2811719",NA," 96.5533039",NA,"102.3168164"," 94.4945545"," 98.0301774",NA,NA,NA," -0.1638002",NA,NA,NA,NA,"  9.6497369",NA," -3.6231884","  0.4608000","  0.5456000"," -0.0848000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1965M02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-32.05000000",NA," 28.78000000","-48.92000000","-17.24000000",NA,"  2.60000000","-30.55000000",NA," 35.80730748","  3.09996827","  0.09661836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.20718232","  0.00000000",NA,"  0.00000000","  0.25905131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.76797921",NA," 97.07302752",NA,"102.30105883"," 94.86669860"," 98.06601127",NA,NA,NA,"  1.10746513",NA,NA,NA,NA," -0.58956843",NA,"  6.76691729","  0.56960000","  0.59200000"," -0.02240000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1965M03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-27.0500000",NA," 27.5900000","-44.9600000"," -8.1900000",NA,"  3.0500000","-26.7600000",NA," 35.8073075","  3.0999683","  0.2895753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.2067540"," -0.1829826",NA,"  0.0000000","  0.2185300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.5194248",NA," 97.6253386",NA,"102.2517025"," 95.2913040"," 98.1547357",NA,NA,NA," -1.3793103",NA,NA,NA,NA," -0.6192785",NA," 11.5023474","  0.6448000","  0.6304000","  0.0144000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1965M04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-25.38000000",NA," 26.61000000","-42.04000000"," -7.95000000",NA,"  1.40000000","-26.01000000",NA," 35.80730748","  3.09996827","  0.19249278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.13755158","  0.00000000",NA,"  0.06426735","  0.13407684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.35892718",NA," 98.11676748",NA,"102.18411990"," 95.69501557"," 98.26935781",NA,NA,NA,"  1.43973673",NA,NA,NA,NA,"  9.97412037",NA," -1.26315789","  0.60320000","  0.59520000","  0.00800000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1965M05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-26.7100000",NA," 29.3800000","-41.6300000"," -8.5300000",NA," -0.9600000","-22.2400000",NA," 35.8073075","  3.0980320","  0.2881844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.2060440","  0.1833181",NA,"  0.0000000","  0.1839304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.3031352",NA," 98.5242333",NA,"102.1172377"," 96.0503883"," 98.3846415",NA,NA,NA,"  3.4468775",NA,NA,NA,NA,"  1.1664894",NA," -1.9189765","  0.5728000","  0.6160000"," -0.0432000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1965M06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-22.3800000",NA," 20.8100000","-39.4400000"," -6.0800000",NA,"  1.8800000","-21.4800000",NA," 35.8073075","  3.0999683","  0.6704981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.2741604","  0.1829826",NA,"  0.0000000","  0.1656334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.4057516",NA," 98.8618088",NA,"102.0601639"," 96.3707383"," 98.4823744",NA,NA,NA,"  0.9800079",NA,NA,NA,NA," -4.3685007",NA," -4.7826087","  0.6112000","  0.5728000","  0.0384000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1965M07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-20.380000000",NA," 20.860000000","-35.110000000"," -4.670000000",NA,"  2.800000000","-24.460000000",NA," 35.784963722","  3.099968270","  1.427212179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.546821599"," -0.273972595",NA,"  0.064226141","  0.361502001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  0.331013581",NA," 99.144901833",NA,"102.011726622"," 96.669778834"," 98.556319618",NA,NA,NA,"  0.737577633",NA,NA,NA,NA,"  3.583898817",NA," -2.511415525","  0.633995613","  0.629192616","  0.004802997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
